PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Country,ExternalSourceRow,NormalizedName,NormalizedTicket,NameMatch,TicketMatch,NameAndTicketMatch,NameOrTicketMatch,MatchedTrainingIdsByName,MatchedTrainingIdsByTicket,OverlapEvidence
1008,0,3,"Rice, Master. Eugene Francis",male,2.0,4,1,382652.0,29.0206,,Q,Ireland,1008,rice master eugene francis,3826520,False,False,False,False,[],[],none
1009,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652.0,29.0206,,Q,Ireland,1009,rice master george hugh,3826520,True,False,False,True,[788],[],name_only
1010,0,3,"Rice, Mrs. Margaret",female,39.0,0,5,382652.0,29.0206,,Q,Ireland,1010,rice mrs margaret,3826520,False,False,False,False,[],[],none
1011,0,2,"Richard, Mr. Emile Phillippe",male,23.0,0,0,2133.0,15.0,,C,,1011,richard mr emile phillippe,21330,False,False,False,False,[],[],none
1012,1,2,"Richards, Master. Sibley George",male,0.75,1,1,29106.0,18.15,,S,England,1012,richards master sibley george,291060,False,False,False,False,[],[],none
1013,1,2,"Richards, Master. William Rowe",male,3.0,1,1,29106.0,18.15,,S,England,1013,richards master william rowe,291060,True,False,False,True,[408],[],name_only
1014,1,2,"Richards, Mrs. Emily",female,24.0,2,3,29106.0,18.15,,S,England,1014,richards mrs emily,291060,False,False,False,False,[],[],none
1015,1,2,"Ridsdale, Miss. Lucy",female,58.0,0,0,14258.0,10.1,,S,England,1015,ridsdale miss lucy,142580,True,False,False,True,[527],[],name_only
1016,0,1,"Righini, Mr. Sante",male,22.0,0,0,17760.0,135.1208,,C,,1016,righini mr sante,177600,False,False,False,False,[],[],none
1017,0,3,"Riihivuori, Miss. Susanna Juhantytär",female,22.0,0,0,3101295.0,39.1309,,S,Finland,1017,riihivuori miss susanna juhantytar,31012950,False,False,False,False,[],[],none
1018,0,3,"Rintamäki, Mr. Matti",male,35.0,0,0,3101273.0,7.0206,,S,Finland,1018,rintamaki mr matti,31012730,True,False,False,True,[591],[],name_only
1019,1,3,"Riordan, Miss. Hannah",female,22.0,0,0,334915.0,7.1405,,Q,Ireland,1019,riordan miss hannah,3349150,False,False,False,False,[],[],none
1020,0,3,"Risien, Mr. Samuel Beard",male,69.0,0,0,364498.0,14.1,,S,England,1020,risien mr samuel beard,3644980,True,False,False,True,[539],[],name_only
1021,0,3,"Risien, Mrs. Emma Jane",female,64.0,0,0,364498.0,14.1,,S,England,1021,risien mrs emma jane,3644980,False,False,False,False,[],[],none
1022,1,1,"Robert, Mrs. Elisabeth Walton",female,43.0,0,1,24160.0,211.0609,,S,United States,1022,robert mrs elisabeth walton,241600,False,False,False,False,[],[],none
1023,0,3,"Robins, Mr. Alexander A.",male,50.0,1,0,3337.0,14.1,,S,England,1023,robins mr alexander a,33370,False,False,False,False,[],[],none
1024,0,3,"Robins, Mrs. Charity",female,48.0,1,0,3337.0,14.1,,S,England,1024,robins mrs charity,33370,False,False,False,False,[],[],none
1025,0,1,"Robins, Mr. Victor",male,45.0,0,0,17757.0,247.1006,,C,England,1025,robins mr victor,177570,False,False,False,False,[],[],none
1026,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,17590.0,50.0911,,S,United States,1026,roebling mr washington augustus ii,175900,True,False,False,True,[868],[],name_only
1027,0,2,"Rogers, Mr. Reginald Harry",male,18.0,0,0,28004.0,10.1,,S,England,1027,rogers mr reginald harry,280040,False,False,False,False,[],[],none
1028,0,3,"Rogers, Mr. William John",male,30.0,0,0,23567.0,8.01,,S,Wales,1028,rogers mr william john,235670,True,False,False,True,[46],[],name_only
1029,1,1,"Romaine, Mr. Charles Hallace",male,45.0,0,0,111428.0,26.11,,S,United States,1029,romaine mr charles hallace,1114280,False,False,False,False,[],[],none
1030,0,3,"Rommetvedt, Mr. Knud Paust",male,49.0,0,0,312993.0,7.1506,,S,Norway,1030,rommetvedt mr knud paust,3129930,True,False,False,True,[668],[],name_only
1031,0,1,"Rood, Mr. Hugh Roscoe",male,39.0,0,0,113767.0,50.0,,S,United States,1031,rood mr hugh roscoe,1137670,True,False,False,True,[186],[],name_only
1032,0,3,"Rosblom, Miss. Salli Helena",female,2.0,1,1,370129.0,20.0403,,S,Finland,1032,rosblom miss salli helena,3701290,False,False,False,False,[],[],none
1033,0,3,"Rosblom, Mrs. Helena Wilhelmina",female,41.0,0,2,370129.0,20.0403,,S,Finland,1033,rosblom mrs helena wilhelmina,3701290,False,False,False,False,[],[],none
1034,0,3,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,370129.0,20.0403,,S,Finland,1034,rosblom mr viktor richard,3701290,True,False,False,True,[425],[],name_only
1035,1,1,"Rosenbaum, Miss. Edith Louise",female,33.0,0,0,17613.0,27.1405,,C,France,1035,rosenbaum miss edith louise,176130,False,False,False,False,[],[],none
1036,0,1,"Rosenshine, Mr. George",male,46.0,0,0,17585.0,79.0,,C,United States,1036,rosenshine mr george,175850,False,False,False,False,[],[],none
1037,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049.0,40.0206,,S,Canada,1037,ross mr john hugo,130490,True,False,False,True,[584],[],name_only
1038,1,1,"Rothes, Lucy Noël Martha, Countess of",female,33.0,0,0,110152.0,86.1,,S,England,1038,rothes lucy noel martha countess of,1101520,False,False,False,False,[],[],none
1039,1,3,"Roth, Miss. Sarah",female,26.0,0,0,342712.0,8.01,,S,Austria,1039,roth miss sarah,3427120,False,False,False,False,[],[],none
1040,0,1,"Rothschild, Mr. Martin",male,46.0,1,0,17603.0,59.08,,C,United States,1040,rothschild mr martin,176030,False,False,False,False,[],[],none
1041,1,1,"Rothschild, Mrs. Elizabeth Jane Anne",female,54.0,1,0,17603.0,59.08,,C,United States,1041,rothschild mrs elizabeth jane anne,176030,False,False,False,False,[],[],none
1042,0,3,"Rouse, Mr. Richard Henry",male,55.0,0,0,3594.0,8.01,,S,England,1042,rouse mr richard henry,35940,True,False,False,True,[483],[],name_only
1043,0,1,"Rowe, Mr. Alfred G.",male,59.0,0,0,113790.0,26.11,,S,Peru,1043,rowe mr alfred g,1137900,False,False,False,False,[],[],none
1044,1,2,"Rugg, Miss. Emily",female,22.0,0,0,31026.0,10.1,,S,Channel Islands,1044,rugg miss emily,310260,True,False,False,True,[57],[],name_only
1045,0,3,"Rush, Mr. Alfred George John",male,17.0,0,0,20589.0,8.01,,S,England,1045,rush mr alfred george john,205890,True,False,False,True,[575],[],name_only
1046,1,3,"Ryan, Mr. Edward",male,24.0,0,0,383162.0,7.15,,Q,Ireland,1046,ryan mr edward,3831620,False,False,False,False,[],[],none
1047,0,3,"Ryan, Mr. Patrick",male,30.0,0,0,371110.0,24.03,,Q,Ireland,1047,ryan mr patrick,3711100,True,False,False,True,[518],[],name_only
1048,1,1,"Ryerson, Master. John Borie",male,13.0,2,2,17608.0,262.0706,,C,United States,1048,ryerson master john borie,176080,False,False,False,False,[],[],none
1049,1,1,"Ryerson, Miss. Emily Borie",female,18.0,2,2,17608.0,262.0706,,C,United States,1049,ryerson miss emily borie,176080,True,False,False,True,[312],[],name_only
1050,1,1,"Ryerson, Miss. Susan Parker Suzette",female,21.0,2,2,17608.0,262.0706,,C,United States,1050,ryerson miss susan parker suzette,176080,True,False,False,True,[743],[],name_only
1051,0,1,"Ryerson, Mr. Arthur Larned",male,61.0,1,3,17608.0,262.0706,,C,United States,1051,ryerson mr arthur larned,176080,False,False,False,False,[],[],none
1052,1,1,"Ryerson, Mrs. Emily Maria",female,48.0,1,3,17608.0,262.0706,,C,United States,1052,ryerson mrs emily maria,176080,False,False,False,False,[],[],none
1053,0,3,"Saad, Mr. Amin",male,30.0,0,0,2671.0,7.0407,,C,Lebanon,1053,saad mr amin,26710,True,False,False,True,[833],[],name_only
1054,0,3,"Saad, Mr. Khalil",male,27.0,0,0,2672.0,7.0406,,C,Lebanon,1054,saad mr khalil,26720,True,False,False,True,[694],[],name_only
1055,1,1,"Saalfeld, Mr. Adolphe",male,47.0,0,0,19988.0,30.1,,S,England,1055,saalfeld mr adolphe,199880,True,False,False,True,[299],[],name_only
1056,0,3,"Sadlier, Mr. Matthew",male,19.0,0,0,367655.0,7.1407,,Q,Ireland,1056,sadlier mr matthew,3676550,True,False,False,True,[389],[],name_only
1057,0,3,"Sadowitz, Mr. Henry",male,17.0,0,0,1855.0,7.111,,S,England,1057,sadowitz mr henry,18550,False,False,False,False,[],[],none
1058,0,3,"Sæther, Mr. Simon Sivertsen",male,43.0,0,0,3101262.0,7.05,,S,Norway,1058,s ther mr simon sivertsen,31012620,False,False,False,False,[],[],none
1059,0,3,"Sage, Master. Anthony William",male,13.0,8,2,2343.0,69.11,,S,England,1059,sage master anthony william,23430,False,False,False,False,[],[],none
1060,0,3,"Sage, Master. Thomas Henry",male,5.0,8,2,2343.0,69.11,,S,England,1060,sage master thomas henry,23430,True,False,False,True,[160],[],name_only
1061,0,3,"Sage, Miss. Constance Gladys",female,8.0,8,2,2343.0,69.11,,S,England,1061,sage miss constance gladys,23430,True,False,False,True,[181],[],name_only
1062,0,3,"Sage, Miss. Dorothy",female,14.0,8,2,2343.0,69.11,,S,England,1062,sage miss dorothy,23430,False,False,False,False,[],[],none
1063,0,3,"Sage, Miss. Elizabeth Ada",female,10.0,8,2,2343.0,69.11,,S,England,1063,sage miss elizabeth ada,23430,False,False,False,False,[],[],none
1064,0,3,"Sage, Miss. Stella Anne",female,21.0,8,2,2343.0,69.11,,S,England,1064,sage miss stella anne,23430,False,False,False,False,[],[],none
1065,0,3,"Sage, Mr. Douglas Bullen",male,18.0,8,2,2343.0,69.11,,S,England,1065,sage mr douglas bullen,23430,True,False,False,True,[847],[],name_only
1066,0,3,"Sage, Mr. Frederick",male,17.0,8,2,2343.0,69.11,,S,England,1066,sage mr frederick,23430,True,False,False,True,[202],[],name_only
1067,0,3,"Sage, Mr. George John",male,20.0,8,2,2343.0,69.11,,S,England,1067,sage mr george john,23430,False,False,False,False,[],[],none
1068,0,3,"Sage, Mr. John George",male,45.0,1,9,2343.0,69.11,,S,England,1068,sage mr john george,23430,False,False,False,False,[],[],none
1069,0,3,"Sage, Mrs. Annie Elizabeth",female,45.0,1,9,2343.0,69.11,,S,England,1069,sage mrs annie elizabeth,23430,False,False,False,False,[],[],none
1070,1,1,"Sägesser, Mlle. Emma",female,24.0,0,0,17477.0,69.06,,C,,1070,sagesser mlle emma,174770,True,False,False,True,[642],[],name_only
1071,0,3,"Salander, Mr. Karl Johan",male,24.0,0,0,7266.0,9.0606,,S,Sweden,1071,salander mr karl johan,72660,False,False,False,False,[],[],none
1072,1,3,"Salkjelsvik, Miss. Anna Kristine",female,21.0,0,0,343120.0,7.13,,S,Norway,1072,salkjelsvik miss anna kristine,3431200,True,False,False,True,[107],[],name_only
1073,1,1,"Salomon, Mr. Abraham Lincoln",male,43.0,0,0,111163.0,26.0,,S,United States,1073,salomon mr abraham lincoln,1111630,False,False,False,False,[],[],none
1074,0,3,"Salonen, Mr. Johan Werner",male,29.0,0,0,3101296.0,7.1806,,S,United States,1074,salonen mr johan werner,31012960,True,False,False,True,[529],[],name_only
1075,0,3,"Samaan, Mr. Elias",male,17.0,2,0,2662.0,21.1307,,C,Lebanon,1075,samaan mr elias,26620,False,False,False,False,[],[],none
1076,0,3,"Samaan, Mr. Hanna Elias",male,40.0,2,0,2662.0,21.1307,,C,Lebanon,1076,samaan mr hanna elias,26620,False,False,False,False,[],[],none
1077,0,3,"Samaan, Mr. Youssef",male,16.0,2,0,2662.0,21.1307,,C,Lebanon,1077,samaan mr youssef,26620,True,False,False,True,[49],[],name_only
1078,1,3,"Sandström, Miss. Beatrice Irene",female,1.0,1,1,9549.0,16.14,,S,Sweden,1078,sandstrom miss beatrice irene,95490,False,False,False,False,[],[],none
1079,1,3,"Sandström, Miss. Marguerite Rut",female,4.0,1,1,9549.0,16.14,,S,Sweden,1079,sandstrom miss marguerite rut,95490,True,False,False,True,[11],[],name_only
1080,1,3,"Sandström, Mrs. Agnes Charlotta",female,24.0,0,2,9549.0,16.14,,S,Sweden,1080,sandstrom mrs agnes charlotta,95490,False,False,False,False,[],[],none
1081,1,3,"Sap, Mr. Julius",male,21.0,0,0,345768.0,9.1,,S,Belgium,1081,sap mr julius,3457680,False,False,False,False,[],[],none
1082,0,3,"Saundercock, Mr. William Henry",male,19.0,0,0,2151.0,8.01,,S,England,1082,saundercock mr william henry,21510,True,False,False,True,[13],[],name_only
1083,0,3,"Sawyer, Mr. Frederick Charles",male,24.0,0,0,342826.0,8.01,,S,England,1083,sawyer mr frederick charles,3428260,True,False,False,True,[677],[],name_only
1084,0,3,"Scanlan, Mr. James",male,22.0,0,0,36209.0,7.1406,,Q,Ireland,1084,scanlan mr james,362090,True,False,False,True,[469],[],name_only
1085,1,1,"Schabert, Mrs. Emma",female,35.0,1,0,13236.0,57.15,,C,Germany,1085,schabert mrs emma,132360,False,False,False,False,[],[],none
1086,1,3,"Scheerlinck, Mr. Jean",male,29.0,0,0,345779.0,9.1,,S,Belgium,1086,scheerlinck mr jean,3457790,False,False,False,False,[],[],none
1087,0,2,"Schmidt, Mr. Augustus",male,22.0,0,0,248659.0,13.0,,S,England,1087,schmidt mr augustus,2486590,False,False,False,False,[],[],none
1088,0,3,"Sdycoff, Mr. Todor",male,42.0,0,0,349222.0,7.1711,,S,,1088,sdycoff mr todor,3492220,True,False,False,True,[411],[],name_only
1089,0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,28.0,0,0,244361.0,13.0,,S,England,1089,sedgwick mr charles frederick waddington,2443610,True,False,False,True,[344],[],name_only
1090,0,3,"Seman, Master. Betros",male,10.0,0,0,2622.0,4.0,,C,Lebanon,1090,seman master betros,26220,False,False,False,False,[],[],none
1091,1,1,"Serreplan, Miss. Auguste",female,30.0,0,0,113798.0,31.0,,S,,1091,serreplan miss auguste,1137980,False,False,False,False,[],[],none
1092,1,1,"Seward, Mr. Frederic Kimber",male,34.0,0,0,113794.0,26.11,,S,United States,1092,seward mr frederic kimber,1137940,True,False,False,True,[448],[],name_only
1093,0,3,"Shannon, Mr. Andrew John",male,35.0,,,370160.0,,,S,Ireland,1093,shannon mr andrew john,3701600,False,False,False,False,[],[],none
1094,0,2,"Sharp, Mr. Percival",male,29.0,0,0,244358.0,26.0,,S,England,1094,sharp mr percival,2443580,False,False,False,False,[],[],none
1095,0,3,"Shaughnessy, Mr. Patrick",male,27.0,0,0,370374.0,7.15,,Q,Ireland,1095,shaughnessy mr patrick,3703740,False,False,False,False,[],[],none
1096,0,3,"Shedid, Mr. Daher",male,19.0,0,0,2698.0,7.0406,,C,,1096,shedid mr daher,26980,False,False,False,False,[],[],none
1097,0,3,"Shellard, Mr. Frederick William Blainey",male,55.0,0,0,6212.0,15.02,,S,England,1097,shellard mr frederick william blainey,62120,False,False,False,False,[],[],none
1098,1,2,"Shelley, Mrs. Imanita Parrish",female,25.0,0,1,230433.0,26.0,,S,United States,1098,shelley mrs imanita parrish,2304330,False,False,False,False,[],[],none
1099,0,3,"Shihāb, Mr. Al-Amīr Fāris",male,26.0,0,0,2631.0,7.0406,,C,Lebanon,1099,shihab mr al amir faris,26310,False,False,False,False,[],[],none
1100,1,3,"Shine, Miss. Ellen",female,20.0,0,0,330968.0,7.1607,,Q,Ireland,1100,shine miss ellen,3309680,False,False,False,False,[],[],none
1101,0,3,"Shorney, Mr. Charles Joseph",male,22.0,0,0,374910.0,8.01,,S,England,1101,shorney mr charles joseph,3749100,True,False,False,True,[96],[],name_only
1102,1,1,"Shutes, Miss. Elizabeth Weed",female,40.0,0,0,17582.0,153.0903,,S,United States,1102,shutes miss elizabeth weed,175820,False,False,False,False,[],[],none
1103,1,2,"Silvén, Miss. Lyyli Karoliina",female,17.0,0,2,250652.0,13.0,,S,Finland,1103,silven miss lyyli karoliina,2506520,True,False,False,True,[418],[],name_only
1104,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,17475.0,26.0509,,S,United States,1104,silverthorne mr spencer victor,174750,True,False,False,True,[702],[],name_only
1105,1,1,"Silvey, Mrs. Alice Gray",female,39.0,1,0,13507.0,55.18,,C,United States,1105,silvey mrs alice gray,135070,False,False,False,False,[],[],none
1106,0,1,"Silvey, Mr. William Baird",male,51.0,1,0,13507.0,55.18,,C,United States,1106,silvey mr william baird,135070,True,False,False,True,[435],[],name_only
1107,0,3,"Simmons, Mr. John",male,40.0,0,0,392082.0,8.01,,S,England,1107,simmons mr john,3920820,True,False,False,True,[564],[],name_only
1108,1,1,"Simonius-Blumer, Mr. Colonel (Oberst) Alfons",male,56.0,0,0,13213.0,35.1,,S,Switzerland,1108,simonius blumer mr colonel oberst alfons,132130,False,False,False,False,[],[],none
1109,1,2,"Sincock, Miss. Maude",female,20.0,0,0,33112.0,36.15,,S,England,1109,sincock miss maude,331120,False,False,False,False,[],[],none
1110,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648.0,13.0,,S,Finland,1110,sinkkonen miss anna,2506480,True,False,False,True,[748],[],name_only
1111,0,3,"Sirayanian, Mr. Orsen",male,22.0,0,0,2669.0,7.0407,,C,Turkey,1111,sirayanian mr orsen,26690,True,False,False,True,[61],[],name_only
1112,0,3,"Sirota, Mr. Morris",male,20.0,0,0,392092.0,8.01,,S,England,1112,sirota mr morris,3920920,False,False,False,False,[],[],none
1113,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251.0,7.1711,,S,Bosnia,1113,sivic mr husein,3492510,True,False,False,True,[562],[],name_only
1114,0,3,"Sivola, Mr. Antti Wilhelm",male,21.0,0,0,3101280.0,7.1806,,S,United States,1114,sivola mr antti wilhelm,31012800,True,False,False,True,[174],[],name_only
1115,1,3,"Sjöblom, Miss. Anna Sofia",female,18.0,0,0,3101265.0,6.0911,,S,Finland,1115,sjoblom miss anna sofia,31012650,True,False,False,True,[787],[],name_only
1116,0,2,"Sjöstedt, Mr. Ernst Adolf",male,59.0,0,0,237442.0,13.1,,S,Sweden,1116,sjostedt mr ernst adolf,2374420,True,False,False,True,[233],[],name_only
1117,0,3,"Skoog, Master. Harald",male,5.0,3,2,347088.0,27.18,,S,United States,1117,skoog master harald,3470880,True,False,False,True,[64],[],name_only
1118,0,3,"Skoog, Master. Karl Thorsten",male,11.0,3,2,347088.0,27.18,,S,United States,1118,skoog master karl thorsten,3470880,True,False,False,True,[820],[],name_only
1119,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088.0,27.18,,S,United States,1119,skoog miss mabel,3470880,True,False,False,True,[635],[],name_only
1120,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088.0,27.18,,S,United States,1120,skoog miss margit elizabeth,3470880,True,False,False,True,[643],[],name_only
1121,0,3,"Skoog, Mrs. Anna Bernhardina",female,43.0,1,4,347088.0,27.18,,S,Sweden,1121,skoog mrs anna bernhardina,3470880,False,False,False,False,[],[],none
1122,0,3,"Skoog, Mr. Wilhelm Johansson",male,40.0,1,4,347088.0,27.18,,S,Sweden,1122,skoog mr wilhelm johansson,3470880,False,False,False,False,[],[],none
1123,0,3,"Slabenoff, Mr. Petco",male,42.0,0,0,349214.0,7.1711,,S,,1123,slabenoff mr petco,3492140,True,False,False,True,[602],[],name_only
1124,1,2,"Slayter, Miss. Hilda Mary",female,30.0,0,0,234818.0,12.07,,Q,Canada,1124,slayter miss hilda mary,2348180,True,False,False,True,[323],[],name_only
1125,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206.0,10.1,,S,England,1125,slemen mr richard james,282060,True,False,False,True,[813],[],name_only
1126,0,3,"Slocovski, Mr. Selman Francis",male,20.0,0,0,392086.0,8.01,,S,England,1126,slocovski mr selman francis,3920860,True,False,False,True,[88],[],name_only
1127,1,1,"Sloper, Mr. William Thompson",male,28.0,0,0,113788.0,35.1,,S,United States,1127,sloper mr william thompson,1137880,True,False,False,True,[24],[],name_only
1128,0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,113792.0,26.11,,S,England,1128,smart mr john montgomery,1137920,True,False,False,True,[468],[],name_only
1129,0,3,"Smiljanic, Mr. Mile",male,37.0,0,0,315037.0,8.1303,,S,Croatia,1129,smiljanic mr mile,3150370,True,False,False,True,[159],[],name_only
1130,1,2,"Smith, Miss. Marion Elsie",female,49.0,0,0,31418.0,13.0,,S,England,1130,smith miss marion elsie,314180,True,False,False,True,[347],[],name_only
1131,0,1,"Smith, Mr. James Clinch",male,56.0,0,0,17764.0,30.1311,,C,France,1131,smith mr james clinch,177640,True,False,False,True,[175],[],name_only
1132,0,1,"Smith, Mr. Lucian Philip",male,24.0,1,0,13695.0,60.0,,C,United States,1132,smith mr lucian philip,136950,False,False,False,False,[],[],none
1133,0,1,"Smith, Mr. Richard William",male,57.0,0,0,113056.0,26.0,,S,England,1133,smith mr richard william,1130560,True,False,False,True,[285],[],name_only
1134,1,1,"Smith, Mrs. Mary Eloise",female,18.0,1,0,13695.0,60.0,,C,United States,1134,smith mrs mary eloise,136950,False,False,False,False,[],[],none
1135,1,3,"Smyth, Miss. Julia",female,18.0,0,0,335432.0,7.1408,,Q,Ireland,1135,smyth miss julia,3354320,False,False,False,False,[],[],none
1136,0,3,"Smyth, Mr. Thomas",male,27.0,0,0,384461.0,7.15,,Q,Ireland,1136,smyth mr thomas,3844610,False,False,False,False,[],[],none
1137,1,1,"Snyder, Mr. John Pillsbury",male,24.0,1,0,21228.0,82.0504,,S,United States,1137,snyder mr john pillsbury,212280,False,False,False,False,[],[],none
1138,1,1,"Snyder, Mrs. Nelle",female,23.0,1,0,21228.0,82.0504,,S,United States,1138,snyder mrs nelle,212280,False,False,False,False,[],[],none
1139,0,2,"Sobey, Mr. Samuel James Hayden",male,25.0,0,0,29178.0,13.0,,S,England,1139,sobey mr samuel james hayden,291780,True,False,False,True,[135],[],name_only
1140,0,3,"Søholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124.0,7.13,,S,Norway,1140,s holt mr peter andreas lauritz andersen,3481240,False,False,False,False,[],[],none
1141,0,3,"Somerton, Mr. Francis William",male,31.0,0,0,18509.0,8.01,,S,England,1141,somerton mr francis william,185090,True,False,False,True,[489],[],name_only
1142,0,3,"Spector, Mr. Woolf",male,23.0,0,0,3236.0,8.01,,S,England,1142,spector mr woolf,32360,False,False,False,False,[],[],none
1143,1,1,"Spedden, Master. Robert Douglas",male,6.0,0,2,16966.0,134.1,,C,United States,1143,spedden master robert douglas,169660,False,False,False,False,[],[],none
1144,1,1,"Spedden, Mr. Frederic Oakley",male,45.0,1,1,16966.0,134.1,,C,United States,1144,spedden mr frederic oakley,169660,False,False,False,False,[],[],none
1145,1,1,"Spedden, Mrs. Margaretta Corning",female,39.0,1,1,16966.0,134.1,,C,United States,1145,spedden mrs margaretta corning,169660,False,False,False,False,[],[],none
1146,1,1,"Spencer, Mrs. Marie Eugenie",female,48.0,1,0,17569.0,146.1005,,C,United States,1146,spencer mrs marie eugenie,175690,False,False,False,False,[],[],none
1147,0,1,"Spencer, Mr. William Augustus",male,57.0,1,0,17569.0,146.1005,,C,United States,1147,spencer mr william augustus,175690,False,False,False,False,[],[],none
1148,0,3,"Spinner, Mr. Henry John",male,31.0,0,0,369943.0,8.01,,S,England,1148,spinner mr henry john,3699430,False,False,False,False,[],[],none
1149,1,1,"Stähelin-Maeglin, Dr. Max",male,32.0,0,0,13214.0,30.1,,S,Switzerland,1149,stahelin maeglin dr max,132140,True,False,False,True,[633],[],name_only
1150,0,3,"Staneff, Mr. Ivan",male,23.0,0,0,349208.0,7.1711,,S,Bulgaria,1150,staneff mr ivan,3492080,True,False,False,True,[77],[],name_only
1151,0,3,"Stankovic, Mr. Ivan",male,33.0,0,0,349239.0,8.1309,,C,Croatia,1151,stankovic mr ivan,3492390,True,False,False,True,[286],[],name_only
1152,1,3,"Stanley, Miss. Amy Zillah Elsie",female,24.0,0,0,2314.0,7.11,,S,England,1152,stanley miss amy zillah elsie,23140,True,False,False,True,[650],[],name_only
1153,0,3,"Stanley, Mr. Rowland Edwin",male,22.0,0,0,45380.0,8.01,,S,England,1153,stanley mr rowland edwin,453800,False,False,False,False,[],[],none
1154,0,2,"Stanton, Mr. Samuel Ward",male,42.0,0,0,237734.0,15.0,,C,United States,1154,stanton mr samuel ward,2377340,False,False,False,False,[],[],none
1155,0,1,"Stead, Mr. William Thomas",male,62.0,0,0,113514.0,26.11,,S,England,1155,stead mr william thomas,1135140,True,False,False,True,[253],[],name_only
1156,1,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778.0,55.081,,C,United States,1156,stengel mr charles emil henry,117780,False,False,False,False,[],[],none
1157,1,1,"Stengel, Mrs. Annie May",female,43.0,1,0,11778.0,55.081,,C,Ireland,1157,stengel mrs annie may,117780,False,False,False,False,[],[],none
1158,1,1,"Stephenson, Mrs. Martha",female,52.0,1,0,36947.0,78.0504,,C,United States,1158,stephenson mrs martha,369470,False,False,False,False,[],[],none
1159,0,1,"Stewart, Mr. Albert Ankeny",male,64.0,0,0,17605.0,27.1405,,C,United States,1159,stewart mr albert ankeny,176050,False,False,False,False,[],[],none
1160,0,2,"Stokes, Mr. Philip Joseph",male,24.0,0,0,13540.0,10.1,,S,England,1160,stokes mr philip joseph,135400,False,False,False,False,[],[],none
1161,1,1,"Stone, Mrs. Martha Evelyn",female,61.0,0,0,113572.0,80.0,,S,United States,1161,stone mrs martha evelyn,1135720,False,False,False,False,[],[],none
1162,0,3,"Storey, Mr. Thomas",male,59.0,0,0,370160.0,,,S,England,1162,storey mr thomas,3701600,False,False,False,False,[],[],none
1163,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205.0,7.1711,,S,Bulgaria,1163,stoytcheff mr ilia,3492050,True,False,False,True,[567],[],name_only
1164,0,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,7553.0,9.1609,,S,Finland,1164,strandberg miss ida sofia,75530,True,False,False,True,[475],[],name_only
1165,1,3,"Strandén, Mr. Juho Niilosson",male,30.0,0,0,3101288.0,7.1806,,S,Finland,1165,stranden mr juho niilosson,31012880,False,False,False,False,[],[],none
1166,0,1,"Straus, Mr. Isidor",male,67.0,1,0,17483.0,221.1507,,S,United States,1166,straus mr isidor,174830,False,False,False,False,[],[],none
1167,0,1,"Straus, Mrs. Rosalie Ida",female,63.0,1,0,17483.0,221.1507,,S,Germany,1167,straus mrs rosalie ida,174830,False,False,False,False,[],[],none
1168,0,3,"Strilic, Mr. Ivan",male,27.0,0,0,315083.0,8.1303,,S,Croatia,1168,strilic mr ivan,3150830,False,False,False,False,[],[],none
1169,0,3,"Ström, Miss. Telma Matilda",female,2.0,0,1,347054.0,10.0903,,S,United States,1169,strom miss telma matilda,3470540,True,False,False,True,[206],[],name_only
1170,0,3,"Ström, Mrs. Elna Matilda",female,29.0,1,1,347054.0,10.0903,,S,Sweden,1170,strom mrs elna matilda,3470540,False,False,False,False,[],[],none
1171,1,3,"Sunderland, Mr. Victor Francis",male,20.0,0,0,392089.0,8.01,,S,England,1171,sunderland mr victor francis,3920890,True,False,False,True,[221],[],name_only
1172,1,3,"Sundman, Mr. Johan Julian",male,44.0,0,0,3101269.0,7.1806,,S,Finland,1172,sundman mr johan julian,31012690,True,False,False,True,[415],[],name_only
1173,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,392076.0,7.01,,S,England,1173,sutehall mr henry jr,3920760,True,False,False,True,[885],[],name_only
1174,0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963.0,32.0605,,S,England,1174,sutton mr frederick,369630,True,False,False,True,[626],[],name_only
1175,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060.0,7.1506,,S,Sweden,1175,svensson mr johan,3470600,True,False,False,True,[852],[],name_only
